MonthlyIncome,ActiveSinceDays,Age,Graduate,Married,Single,NoOfChildren,NoOfTeenager,NoOfDaysSinceLastPurchase,AmountSpendOnWines,AmountSpentOnFruits,AmountSpentOnMeat,AmountSpentOnFish,AmountSpentOnSweet,AmountSpentOnGold,NoOfDealsWithDiscount,NoOfWebPurchase,NoOfCatalogPurchase,NoOfStorePurchase,NoOfWebVisitsMonth,PurchasedIn1stCampaign,PurchasedIn2ndCampaign,PurchasedIn3rdCampaign,PurchasedIn4thCampaign,PurchasedIn5thCampaign,TotalNoOfCampaignAccepted,CustomerComplain
71107,2656,69,1,1,0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0
46910,2257,56,1,1,0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0
18690,2707,61,1,1,0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
37244,2587,65,1,0,1,0,0,90,18,2,10,0,0,25,1,1,1,2,7,0,0,1,0,0,1,0
82427,2268,54,1,1,0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,0,0,1,1,0
75342,2578,62,0,0,1,0,0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0
70044,2655,66,1,0,1,0,0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0
79146,2225,53,1,0,1,0,0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
77437,2374,57,1,1,0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,0,0,1,1,0
54984,2195,61,1,1,0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,1,0,0,0,0,1,0
42403,2359,49,1,1,0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0
55761,2225,56,1,1,0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,0,0,1,0,1,0
37292,2596,37,1,1,0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0
45576,2191,75,1,0,1,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,0
70321,2688,73,1,1,0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,0
58086,2684,51,1,0,1,0,0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0
81795,2770,68,1,1,0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0
28389,2745,73,0,1,0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0
66835,2433,74,1,1,0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0
69901,2555,51,1,0,1,0,0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0
80360,2642,71,1,1,0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,1,0,0,1,1,3,0
63342,2780,59,1,1,0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,1,0
44989,2814,46,1,1,0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0
31859,2281,40,0,0,1,0,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0
51569,2661,71,1,0,1,0,0,39,380,0,47,6,0,34,4,7,1,7,8,0,0,0,1,0,1,0
30372,2710,49,1,0,1,0,0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
16014,2628,41,0,0,1,0,0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0
41120,2394,52,1,1,0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0
39763,2488,49,1,0,1,0,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,0
38725,2209,65,1,1,0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0
77981,2558,48,1,1,0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0
62905,2451,56,0,1,0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0
13533,2635,41,0,0,1,0,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0
59481,2408,45,1,1,0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0
72117,2472,43,1,1,0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0
21955,2454,34,0,1,0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0
67131,2619,64,1,1,0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0
36802,2172,40,1,0,1,0,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0
71853,2576,38,1,1,0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
28249,2173,59,0,1,0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
47808,2411,45,1,1,0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,0,0,1,0,0,1,0
25509,2808,46,1,0,1,0,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,0
51012,2596,74,1,1,0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0
70596,2791,35,1,0,1,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0
85431,2545,68,1,1,0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0
42664,2262,53,1,1,0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0
42586,2767,65,1,1,0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,0
29760,2828,35,1,0,1,0,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0
28973,2783,43,1,1,0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0
39435,2486,47,1,1,0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0
65370,2491,36,0,1,0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0
20194,2718,41,0,0,1,0,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0
42473,2291,44,1,0,1,0,0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0
64590,2782,52,1,1,0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0
71232,2372,61,1,1,0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0
34600,2703,49,1,1,0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,0
46904,2762,53,1,0,1,0,0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0
49094,2805,47,1,1,0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0
36075,2361,37,1,1,0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0
60839,2829,41,0,1,0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0
77298,2398,41,1,1,0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0
34026,2487,70,1,1,0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
48918,2237,57,1,0,1,0,0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
82122,2477,58,0,1,0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,0,0,1,1,0
37697,2301,44,1,0,1,0,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
34074,2510,68,1,1,0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0,0,1,0,0,1,0
28520,2539,60,1,1,0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0
62535,2428,65,1,0,1,0,0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0
36273,2233,43,1,0,1,0,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0
63404,2182,56,1,1,0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,1,0,0,0,0,1,0
75774,2217,39,0,1,0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
78416,2161,44,1,1,0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0
75702,2782,46,1,1,0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,0,1,1,0
59385,2586,69,1,1,0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0
37070,2625,54,1,0,1,0,0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,0
44689,2329,69,1,1,0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,0,0,1,0,0,1,0
53977,2545,62,1,1,0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
7144,2363,54,1,0,1,0,0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
18701,2549,56,1,0,1,0,0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
90369,2221,64,1,1,0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,0
63159,2760,46,1,0,1,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,1,0,0,1,0
37758,2792,54,1,1,0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
46757,2749,57,1,0,1,0,0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0
79734,2160,51,1,1,0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,1,0,0,0,0,1,0
63207,2684,28,1,1,0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,1,0,0,0,0,1,0
72071,2659,66,1,0,1,0,0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0
21840,2502,37,1,1,0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0
58582,2433,38,0,1,0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,0,0,1,0,1,0
72282,2504,69,1,0,1,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,0
50387,2461,64,1,1,0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0
32583,2173,59,1,1,0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
62568,2242,58,1,1,0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,1,0,0,0,0,1,0
44635,2420,49,1,0,1,0,0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0
33316,2427,49,1,0,1,0,0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
63967,2483,52,1,1,0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0
52513,2822,42,0,1,0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0
25293,2446,51,1,1,0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0
54111,2467,55,1,0,1,0,0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0
78394,2658,34,1,1,0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,0
80739,2561,62,1,1,0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0
22669,2562,45,1,1,0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,0
29236,2423,33,1,0,1,0,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0
44911,2630,61,1,1,0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0
54693,2656,58,1,1,0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0
48186,2260,46,1,1,0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0
54809,2450,43,1,1,0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0
41580,2725,42,1,1,0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0
80336,2452,50,1,1,0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0
47743,2623,63,1,1,0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,0,0,1,0,1,0
62972,2854,65,0,1,0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0
57333,2804,66,1,0,1,0,0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,0
32313,2662,38,1,1,0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0
84953,2550,67,1,0,1,0,0,73,167,48,602,63,72,72,1,3,10,4,2,1,0,0,1,1,3,0
27071,2226,52,1,0,1,0,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0
68148,2461,63,1,1,0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
65735,2363,55,1,1,0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0
86836,2814,45,1,1,0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,0,1,3,0
4023,2165,57,1,1,0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0
30093,2515,30,1,1,0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0
57705,2328,54,1,1,0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0
25008,2306,32,1,0,1,0,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0
83257,2808,25,0,0,1,0,0,56,536,27,590,38,107,67,1,5,10,12,6,0,0,1,0,1,2,1
22280,2565,45,1,1,0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0
72159,2767,42,1,1,0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0
64260,2693,59,1,1,0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,0
82733,2451,36,1,0,1,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,0
74290,2480,49,1,0,1,0,0,70,1121,0,72,0,12,12,4,10,8,10,6,1,0,0,1,0,2,0
58217,2748,69,1,0,1,0,0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0
21024,2519,44,1,1,0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0
70116,2678,48,1,1,0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0
54006,2808,35,1,1,0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0
69063,2758,54,1,1,0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0
11448,2355,45,0,0,1,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0
61825,2485,41,1,0,1,0,0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
70886,2417,49,1,1,0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0
69109,2756,38,1,1,0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,1,0
60208,2789,47,1,0,1,0,0,13,488,23,71,15,0,59,11,8,3,7,7,0,0,0,1,0,1,0
32889,2455,52,1,1,0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0
34738,2208,36,1,0,1,0,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0
30538,2795,49,1,1,0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0
82326,2270,43,0,1,0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,1,0,0,1,1,3,0
26642,2279,53,1,0,1,0,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0
69932,2541,56,1,0,1,0,0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0
44503,2233,48,1,0,1,0,0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0
60200,2702,72,1,0,1,0,0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0
49638,2230,68,1,0,1,0,0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0
23830,2301,33,0,0,1,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0
33051,2841,61,1,0,1,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,0
72905,2318,62,1,1,0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,1,0,0,0,0,1,0
69702,2654,69,1,1,0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0
70300,2508,45,1,0,1,0,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0
70643,2781,36,1,1,0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,0
30396,2219,51,1,1,0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,0,1,0,0,1,0
50616,2231,52,1,0,1,0,0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0
62772,2565,51,1,0,1,0,0,74,581,49,157,43,8,108,1,5,6,11,2,0,0,0,1,0,1,0
30298,2200,35,1,0,1,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0
52413,2762,36,1,0,1,0,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0
44155,2320,63,1,1,0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0
86979,2393,49,1,0,1,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,0,1,0,0,1,0
76532,2452,45,1,1,0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0
42081,2647,38,1,1,0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,1,0,0,1,0
67546,2826,32,1,1,0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
88420,2217,31,1,1,0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,0,1,3,0
31158,2677,35,1,1,0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0
61671,2185,52,1,0,1,0,0,23,641,7,56,0,0,28,8,10,4,6,8,1,0,0,1,0,2,0
69719,2193,46,1,0,1,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0
49160,2411,71,1,0,1,0,0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0
24882,2817,42,0,1,0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,1,0
90933,2249,66,1,0,1,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,0,0,1,1,0
113734,2191,75,1,0,1,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0
59292,2540,70,1,1,0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
45759,2650,56,1,1,0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
22148,2236,37,1,0,1,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0
73395,2262,33,1,1,0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0
29819,2407,49,1,0,1,0,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0
45688,2314,52,1,1,0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,0,0,1,0,1,0
62820,2573,66,1,1,0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
60491,2455,49,1,1,0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0
33235,2303,34,1,1,0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0
35701,2626,61,1,1,0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0
31535,2435,40,1,1,0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,1,0,0,1,0
92556,2229,60,0,1,0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0
67384,2755,50,1,0,1,0,0,32,957,40,175,158,53,107,2,7,8,5,5,0,0,0,1,0,1,0
80573,2782,49,1,1,0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
77870,2835,53,1,1,0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,1,0,0,1,0,2,0
52278,2679,57,1,0,1,0,0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0
57107,2833,52,1,0,1,0,0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,1,0,2,0
18929,2657,30,1,1,0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
36038,2553,39,1,0,1,0,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0
20180,2653,44,1,0,1,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
34230,2709,55,1,1,0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
31878,2166,43,0,0,1,0,0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0
70932,2320,48,0,1,0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0
91249,2776,64,1,0,1,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,1,1,0,1,1,4,0
77598,2430,77,1,0,1,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,1,1,0
80982,2696,61,1,0,1,0,0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,0,1
22701,2456,43,1,1,0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0
55212,2742,51,1,1,0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,2,0
70617,2530,50,1,1,0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0
64849,2752,63,1,0,1,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,0
62694,2536,55,1,1,0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0
61917,2380,46,1,1,0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
67472,2433,73,1,1,0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0
21059,2332,38,1,1,0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0
29543,2248,52,1,1,0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0
75903,2606,69,1,1,0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0
34984,2820,45,0,1,0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0
54998,2635,64,1,0,1,0,0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,0
54356,2746,71,1,0,1,0,0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,0
34242,2257,61,1,1,0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
25410,2461,47,1,1,0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0
73356,2302,36,1,1,0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,0,1,3,0
28320,2690,70,1,1,0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0
23763,2850,43,1,0,1,0,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0
72570,2224,36,1,1,0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0
34529,2812,44,1,1,0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0
70792,2667,69,1,0,1,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0
63211,2763,38,1,1,0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,0
83891,2168,46,1,1,0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0
36065,2614,52,1,0,1,0,0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0
39898,2661,66,1,1,0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
51141,2515,80,1,0,1,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0
56939,2443,44,1,1,0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0
80872,2207,69,1,0,1,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0
72335,2844,44,1,1,0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,0
61798,2377,56,1,0,1,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0
76842,2216,70,1,0,1,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
29478,2322,44,1,1,0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
46998,2774,64,1,0,1,0,0,55,172,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,1,0
96843,2591,30,1,0,1,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,1,1,0
56551,2212,70,1,0,1,0,0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
70053,2520,55,1,1,0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0
71670,2514,58,1,0,1,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,0,1,1,3,0
44359,2171,42,1,1,0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0
40887,2578,68,1,0,1,0,0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,0
48877,2334,54,1,0,1,0,0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0
74485,2468,73,1,1,0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0
64474,2409,48,1,1,0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0
77226,2280,57,1,1,0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0
72643,2646,71,1,0,1,0,0,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,1,0
85738,2316,42,1,1,0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,0,1,1,2,0
55686,2659,54,1,0,1,0,0,27,673,0,199,37,47,26,2,6,3,5,4,0,0,1,0,0,1,0
39062,2255,37,1,0,1,0,0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,1,0,0,1,0
34600,2703,49,1,1,0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,0
